x1,x2
25912.0,0.0
26316.0,0.0
26319.0,0.0
26337.0,0.0
26361.0,0.0
26379.0,0.0
26424.0,0.0
26767.0,0.0
26776.0,0.0
26796.0,0.0
26838.0,0.0
26883.0,0.0
26904.0,0.0
26909.0,0.0
27269.0,0.0
27348.0,0.0
27353.0,0.0
27362.0,0.0
27639.0,0.0
27738.0,0.0
27756.0,0.0
27768.0,0.0
27777.0,0.0
28090.0,0.0
28119.0,0.0
28159.0,0.0
28182.0,0.0
28199.0,0.0
28202.0,0.0
28225.0,0.0
28236.0,0.0
28508.0,0.0
28578.0,0.0
28592.0,0.0
28608.0,0.0
28633.0,0.0
28644.0,0.0
28646.0,0.0
28668.0,0.0
28936.0,0.0
28951.0,0.0
28968.0,0.0
28977.0,0.0
29018.0,0.0
29061.0,0.0
29097.0,0.0
29099.0,0.0
29115.0,0.0
29124.0,0.0
29128.0,0.0
29370.0,0.0
29378.0,0.0
29394.0,0.0
29399.0,0.0
29412.0,0.0
29433.0,0.0
29473.0,0.0
29487.0,0.0
29548.0,0.0
29568.0,0.0
29570.0,0.0
29583.0,0.0
29787.0,0.0
29822.0,0.0
29847.0,0.0
29856.0,0.0
29863.0,0.0
29874.0,0.0
29886.0,0.0
29898.0,0.0
29922.0,0.0
29937.0,0.0
30012.0,0.0
30025.0,0.0
30032.0,0.0
30246.0,0.0
30291.0,0.0
30299.0,0.0
30309.0,0.0
30316.0,0.0
30345.0,0.0
30350.0,0.0
30383.0,0.0
30420.0,0.0
30471.0,0.0
30494.0,0.0
30708.0,0.0
30728.0,0.0
30743.0,0.0
30752.0,0.0
30789.0,0.0
30794.0,0.0
30812.0,0.0
30879.0,0.0
30893.0,0.0
30956.0,0.0
31167.0,0.0
31197.0,0.0
31215.0,0.0
31219.0,0.0
31229.0,0.0
31265.0,0.0
31274.0,0.0
31359.0,0.0
31418.0,0.0
31587.0,0.0
31618.0,0.0
31668.0,0.0
31692.0,0.0
31725.0,0.0
31727.0,0.0
31743.0,0.0
31797.0,0.0
31880.0,0.0
32030.0,0.0
32062.0,0.0
32134.0,0.0
32148.0,0.0
32165.0,0.0
32184.0,0.0
32196.0,0.0
32256.0,0.0
32341.0,0.0
32351.0,0.0
32474.0,0.0
32506.0,0.0
32541.0,0.0
32582.0,0.0
32591.0,0.0
32594.0,0.0
32611.0,0.0
32619.0,0.0
32631.0,0.0
32813.0,0.0
32918.0,0.0
32949.0,0.0
32998.0,0.0
33009.0,0.0
33014.0,0.0
33063.0,0.0
33069.0,0.0
33072.0,0.0
33085.0,0.0
33102.0,0.0
33113.0,0.0
33275.0,0.0
33338.0,0.0
33362.0,0.0
33403.0,0.0
33464.0,0.0
33517.0,0.0
33528.0,0.0
33582.0,0.0
33737.0,0.0
33788.0,0.0
33806.0,0.0
33846.0,0.0
33933.0,0.0
33975.0,0.0
33978.0,0.0
34199.0,0.0
34216.0,0.0
34232.0,0.0
34299.0,0.0
34422.0,0.0
34434.0,0.0
34667.0,0.0
34752.0,0.0
34879.0,0.0
34907.0,0.0
35205.0,0.0
35376.0,0.0
35658.0,0.0
35691.0,0.0
35709.0,0.0
36112.0,0.0
36168.0,0.0
36374.0,0.0
36552.0,0.0
36556.0,0.0
36570.0,0.0
36583.0,0.0
36590.0,0.0
36843.0,0.0
37005.0,0.0
37011.0,0.0
37029.0,0.0
37040.0,0.0
37053.0,0.0
37465.0,0.0
37484.0,0.0
37512.0,0.0
37530.0,0.0
37532.0,0.0
37559.0,0.0
37958.0,0.0
37989.0,0.0
38001.0,0.0
38009.0,0.0
38028.0,0.0
38037.0,0.0
38411.0,0.0
38427.0,0.0
38447.0,0.0
38880.0,0.0
38910.0,0.0
39297.0,0.0
39299.0,0.0
39363.0,0.0
39756.0,0.0
39762.0,0.0
39816.0,0.0
39844.0,0.0
40023.0,0.0
40028.0,0.0
40194.0,0.0
40199.0,0.0
40221.0,0.0
40275.0,0.0
40293.0,0.0
40658.0,0.0
40750.0,0.0
41047.0,0.0
41064.0,0.0
41124.0,0.0
41194.0,0.0
41210.0,0.0
41465.0,0.0
41638.0,0.0
41660.0,0.0
41672.0,0.0
41925.0,0.0
41934.0,0.0
41936.0,0.0
42016.0,0.0
42033.0,0.0
42080.0,0.0
42104.0,0.0
42118.0,0.0
42353.0,0.0
42384.0,0.0
42405.0,0.0
42432.0,0.0
42443.0,0.0
42460.0,0.0
42470.0,0.0
42486.0,0.0
42491.0,0.0
42548.0,0.0
42553.0,0.0
42560.0,0.0
42822.0,0.0
42824.0,0.0
42891.0,0.0
42909.0,0.0
42939.0,0.0
43001.0,0.0
43011.0,0.0
43024.0,0.0
43293.0,0.0
43454.0,0.0
43468.0,0.0
43703.0,0.0
43782.0,0.0
43803.0,0.0
43885.0,0.0
43912.0,0.0
44145.0,0.0
44150.0,0.0
44165.0,0.0
44208.0,0.0
44241.0,0.0
44260.0,0.0
44310.0,0.0
44333.0,0.0
44361.0,0.0
44616.0,0.0
44626.0,0.0
44635.0,0.0
44652.0,0.0
44659.0,0.0
44769.0,0.0
44997.0,0.0
45015.0,0.0
45075.0,0.0
45089.0,0.0
45107.0,0.0
45277.0,0.0
45287.0,0.0
45393.0,0.0
45415.0,0.0
45425.0,0.0
45436.0,0.0
45447.0,0.0
45469.0,0.0
45481.0,0.0
45602.0,0.0
