1,2,3,4,0,0,0,0,0,0
5,6,7,8,0,0,0,0,0,0
9,10,11,12,0,0,0,0,0,0
13,14,15,16,0,0,0,0,0,0
17,18,19,20,0,0,0,0,0,0
21,22,23,24,0,0,0,0,0,0
25,26,27,28,0,0,0,0,0,0
29,30,31,32,0,0,0,0,0,0
