x1,x2
21829.0,0.0
21834.0,0.0
21847.0,0.0
21866.0,0.0
21875.0,0.0
21884.0,0.0
21888.0,0.0
21901.0,0.0
21916.0,0.0
21925.0,0.0
21934.0,0.0
21943.0,0.0
21956.0,0.0
21985.0,0.0
21990.0,0.0
22003.0,0.0
22008.0,0.0
22191.0,0.0
22208.0,0.0
22217.0,0.0
22225.0,0.0
22234.0,0.0
22243.0,0.0
22252.0,0.0
22261.0,0.0
22270.0,0.0
22279.0,0.0
22288.0,0.0
22297.0,0.0
22306.0,0.0
22315.0,0.0
22324.0,0.0
22333.0,0.0
22342.0,0.0
22351.0,0.0
22360.0,0.0
22369.0,0.0
22382.0,0.0
22391.0,0.0
22400.0,0.0
22409.0,0.0
22438.0,0.0
22443.0,0.0
22456.0,0.0
22461.0,0.0
22470.0,0.0
22592.0,0.0
22609.0,0.0
22615.0,0.0
22626.0,0.0
22632.0,0.0
22638.0,0.0
22644.0,0.0
22650.0,0.0
22656.0,0.0
22662.0,0.0
22668.0,0.0
22674.0,0.0
22680.0,0.0
22686.0,0.0
22692.0,0.0
22698.0,0.0
22704.0,0.0
22710.0,0.0
22716.0,0.0
22722.0,0.0
22760.0,0.0
22772.0,0.0
22778.0,0.0
22803.0,0.0
22806.0,0.0
22816.0,0.0
22824.0,0.0
22834.0,0.0
22836.0,0.0
22846.0,0.0
22854.0,0.0
22864.0,0.0
22872.0,0.0
22882.0,0.0
22890.0,0.0
22900.0,0.0
22902.0,0.0
22912.0,0.0
22914.0,0.0
22924.0,0.0
22926.0,0.0
22936.0,0.0
22938.0,0.0
22948.0,0.0
22950.0,0.0
22960.0,0.0
23079.0,0.0
23091.0,0.0
23105.0,0.0
23111.0,0.0
23137.0,0.0
23150.0,0.0
23155.0,0.0
23168.0,0.0
23182.0,0.0
23195.0,0.0
23209.0,0.0
23222.0,0.0
23227.0,0.0
23240.0,0.0
23246.0,0.0
23255.0,0.0
23264.0,0.0
23273.0,0.0
23282.0,0.0
23291.0,0.0
23300.0,0.0
23309.0,0.0
23318.0,0.0
23326.0,0.0
23339.0,0.0
23513.0,0.0
23531.0,0.0
23558.0,0.0
23568.0,0.0
23572.0,0.0
23582.0,0.0
23590.0,0.0
23603.0,0.0
23608.0,0.0
23621.0,0.0
23635.0,0.0
23648.0,0.0
23671.0,0.0
23684.0,0.0
23689.0,0.0
23702.0,0.0
23712.0,0.0
23721.0,0.0
