9,36,44,260,0,0,0,0,0,0
1,15,37,45,53,266,0,0,0,0
5,21,46,54,62,272,0,0,0,0
11,27,55,63,71,278,0,0,0,0
17,31,64,72,78,284,0,0,0,0
23,73,79,288,0,0,0,0,0,0
3,8,43,84,92,294,0,0,0,0
2,7,14,33,52,85,93,101,303,0
6,13,20,39,61,94,102,110,312,0
12,19,26,48,70,103,111,119,321,0
18,25,30,57,77,112,120,126,330,0
24,29,66,121,127,336,0,0,0,0
35,42,91,132,140,342,0,0,0,0
34,41,51,81,100,133,141,149,351,0
40,50,60,87,109,142,150,158,360,0
49,59,69,96,118,151,159,167,369,0
58,68,76,105,125,160,168,174,378,0
67,75,114,169,175,384,0,0,0,0
83,90,139,180,188,390,0,0,0,0
82,89,99,129,148,181,189,197,399,0
88,98,108,135,157,190,198,206,408,0
97,107,117,144,166,199,207,215,417,0
106,116,124,153,173,208,216,222,426,0
115,123,162,217,223,432,0,0,0,0
131,138,187,226,231,438,0,0,0,0
130,137,147,177,196,227,232,237,447,0
136,146,156,183,205,233,238,243,456,0
145,155,165,192,214,239,244,249,465,0
154,164,172,201,221,245,250,254,474,0
163,171,210,251,255,480,0,0,0,0
179,186,230,484,0,0,0,0,0,0
178,185,195,225,236,490,0,0,0,0
184,194,204,229,242,496,0,0,0,0
193,203,213,235,248,502,0,0,0,0
202,212,220,241,253,508,0,0,0,0
211,219,247,512,0,0,0,0,0,0
4,265,292,300,0,0,0,0,0,0
10,257,271,293,301,309,0,0,0,0
16,261,277,302,310,318,0,0,0,0
22,267,283,311,319,327,0,0,0,0
28,273,287,320,328,334,0,0,0,0
32,279,329,335,0,0,0,0,0,0
38,259,264,299,340,348,0,0,0,0
47,258,263,270,289,308,341,349,357,0
56,262,269,276,295,317,350,358,366,0
65,268,275,282,304,326,359,367,375,0
74,274,281,286,313,333,368,376,382,0
80,280,285,322,377,383,0,0,0,0
86,291,298,347,388,396,0,0,0,0
95,290,297,307,337,356,389,397,405,0
104,296,306,316,343,365,398,406,414,0
113,305,315,325,352,374,407,415,423,0
122,314,324,332,361,381,416,424,430,0
128,323,331,370,425,431,0,0,0,0
134,339,346,395,436,444,0,0,0,0
143,338,345,355,385,404,437,445,453,0
152,344,354,364,391,413,446,454,462,0
161,353,363,373,400,422,455,463,471,0
170,362,372,380,409,429,464,472,478,0
176,371,379,418,473,479,0,0,0,0
182,387,394,443,482,487,0,0,0,0
191,386,393,403,433,452,483,488,493,0
200,392,402,412,439,461,489,494,499,0
209,401,411,421,448,470,495,500,505,0
218,410,420,428,457,477,501,506,510,0
224,419,427,466,507,511,0,0,0,0
228,435,442,486,0,0,0,0,0,0
234,434,441,451,481,492,0,0,0,0
240,440,450,460,485,498,0,0,0,0
246,449,459,469,491,504,0,0,0,0
252,458,468,476,497,509,0,0,0,0
256,467,475,503,0,0,0,0,0,0
